2023-01-17,1923999901,JET BITUFLEX 70 PF CATALIZADOR . 1 GL,Chimbote,1,59.0,58.0,Egreso Factura,F001-0333,USR-13
2023-01-17,1922890001,JET BITUFLEX 70 PF NEGRO 1 GL,Chimbote,1,58.0,57.0,Egreso Boleta,B001-0008,USR-13
2023-01-17,1923999901,JET BITUFLEX 70 PF CATALIZADOR . 1 GL,Chimbote,1,58.0,57.0,Egreso Boleta,B001-0008,USR-13
2023-01-17,2223130101,OCEAN JET ANTIFOULING ROJO 1033 1 GL,Chimbote,2,105.0,103.0,Egreso Boleta,B001-0008,USR-13
2023-01-17,1526223901,FASTIPOXI ESMALTE EPOXICO AZUL FAST 1 GL,Chimbote,1,139.0,138.0,Egreso Boleta,B001-0009,USR-13
2023-01-17,1527999902,FASTIPOXI ESMALTE EPOXICO - PARTE B . 1/2 GL,Chimbote,1,541.0,540.0,Egreso Boleta,B001-0009,USR-13
2023-01-17,1A07999901,JETPOXY AF 200 . 1 GL,Chimbote,1,73.0,72.0,Egreso Boleta,B001-0010,USR-13
2023-01-17,1A01999901,JET ECOPOXY 90 . 1 GL,Chimbote,1,31.0,30.0,Egreso Boleta,B001-0010,USR-13
2023-01-18,1615170101,ANTICORROSIVO DURAPOX R ROJO OXIDO 1185 1 GL,Chimbote,1,74.0,73.0,Egreso Factura,F001-0334,USR-13
2023-01-18,1616999903,ANTICORROSIVO DURAPOX R CATALIZADOR . 1/4 GL,Chimbote,1,128.0,127.0,Egreso Factura,F001-0334,USR-13
2023-01-18,1615440101,ANTICORROSIVO DURAPOX R VERDE 1 GL,Chimbote,1,54.0,53.0,Egreso Factura,F001-0335,USR-13
2023-01-18,1616999903,ANTICORROSIVO DURAPOX R CATALIZADOR . 1/4 GL,Chimbote,1,127.0,126.0,Egreso Factura,F001-0335,USR-13
2023-01-18,1A01999901,JET ECOPOXY 90 . 1 GL,Chimbote,1,30.0,29.0,Egreso Factura,F001-0335,USR-13
2023-01-18,1509430501,DURAPOX ESMALTE 950 VERDE NILO 1475 1 GLS,Chimbote,2,16.0,14.0,Egreso Factura,F001-0336,USR-13
2023-01-18,1624830101,JET 62 ZP ANTICORROSIVO GRIS 1 GL,Chimbote,1,40.0,39.0,Egreso Factura,F001-0337,USR-13
2023-01-18,1625999901,JET 62 ZP ANTICORROSIVO CATALIZADOR . 1 GL,Chimbote,1,121.0,120.0,Egreso Factura,F001-0337,USR-13
2023-01-18,1765000101,JET 70 MP BLANCO 1700 1 GL,Chimbote,1,1.0,0.0,Egreso Factura,F001-0337,USR-13
2023-01-18,1766999901,JET 70 MP - CATALIZADOR . 1 GL,Chimbote,1,155.0,154.0,Egreso Factura,F001-0337,USR-13
2023-01-18,1A01999901,JET ECOPOXY 90 . 1 GL,Chimbote,1,29.0,28.0,Egreso Factura,F001-0337,USR-13
2023-01-18,1509430501,DURAPOX ESMALTE 950 VERDE NILO 1475 1 GLS,Chimbote,2,16.0,14.0,Egreso Factura,F001-0338,USR-13
2023-01-19,1922890001,JET BITUFLEX 70 PF NEGRO 1 GL,Chimbote,1,57.0,56.0,Egreso Factura,F001-0339,USR-13
2023-01-19,1923999901,JET BITUFLEX 70 PF CATALIZADOR . 1 GL,Chimbote,1,57.0,56.0,Egreso Factura,F001-0339,USR-13
2023-01-19,1765832901,JET 70 MP GRIS NIEBLA 1680 1 GL,Chimbote,2,84.0,82.0,Egreso Factura,F001-0340,USR-13
2023-01-19,1766999901,JET 70 MP - CATALIZADOR . 1 GL,Chimbote,2,154.0,152.0,Egreso Factura,F001-0340,USR-13
2023-01-20,1624170001,JET 62 ZP ANTICORROSIVO ROJO OXIDO 1 GL,Chimbote,4,81.0,77.0,Egreso Factura,F001-0341,USR-13
2023-01-20,1625999901,JET 62 ZP ANTICORROSIVO CATALIZADOR . 1 GL,Chimbote,4,120.0,116.0,Egreso Factura,F001-0341,USR-13
2023-01-20,1765832901,JET 70 MP GRIS NIEBLA 1680 1 GL,Chimbote,3,82.0,79.0,Egreso Factura,F001-0341,USR-13
2023-01-20,1766999901,JET 70 MP - CATALIZADOR . 1 GL,Chimbote,3,152.0,149.0,Egreso Factura,F001-0341,USR-13
2023-01-20,1A01999901,JET ECOPOXY 90 . 1 GL,Chimbote,4,28.0,24.0,Egreso Factura,F001-0341,USR-13
2023-01-20,1509891001,DURAPOX ESMALTE 950 NEGRO 1725 1 GLS,Chimbote,1,19.0,18.0,Egreso Factura,F001-0342,USR-13
2023-01-20,1509260101,DURAPOX ESMALTE 950 AZUL ELECTRICO 1 GL,Chimbote,1,59.0,58.0,Egreso Factura,F001-0342,USR-13
2023-01-20,1510999903,DURAPOX ESMALTE 950 - CATALIZADOR  1/4 GLS,Chimbote,2,691.0,689.0,Egreso Factura,F001-0342,USR-13
2023-01-20,1A01999901,JET ECOPOXY 90 . 1 GL,Chimbote,1,24.0,23.0,Egreso Factura,F001-0342,USR-13
2023-01-20,1526223901,FASTIPOXI ESMALTE EPOXICO AZUL FAST 1 GL,Chimbote,36,138.0,102.0,Egreso Factura,F001-0343,USR-13
2023-01-20,1526000301,FASTIPOXI ESMALTE EPOXICO BLANCO FAST 1 GL,Chimbote,20,136.0,116.0,Egreso Factura,F001-0343,USR-13
2023-01-20,1526212701,FASTIPOXI ESMALTE EPOXICO CELESTE FAST 1 GL,Chimbote,16,20.0,4.0,Egreso Factura,F001-0343,USR-13
2023-01-20,1526833301,FASTIPOXI ESMALTE EPOXICO GRIS FAST 1 GL,Chimbote,16,19.0,3.0,Egreso Factura,F001-0343,USR-13
2023-01-20,1527999902,FASTIPOXI ESMALTE EPOXICO - PARTE B . 1/2 GL,Chimbote,88,540.0,452.0,Egreso Factura,F001-0343,USR-13
2023-01-20,1769999902,FASTIMAS MASILLA - PARTE A . 1/2 GL,Chimbote,10,-97.0,-107.0,Egreso Factura,F001-0343,USR-13
2023-01-20,1770999902,FASTIMAS MASILLA - PARTE B . 1/2 GL,Chimbote,10,-94.0,-104.0,Egreso Factura,F001-0343,USR-13
2023-01-20,1509260101,DURAPOX ESMALTE 950 AZUL ELECTRICO 1 GL,Chimbote,6,58.0,52.0,Egreso Factura,F001-0344,USR-13
2023-01-20,1510999903,DURAPOX ESMALTE 950 - CATALIZADOR  1/4 GLS,Chimbote,6,689.0,683.0,Egreso Factura,F001-0344,USR-13
2023-01-20,1A01999901,JET ECOPOXY 90 . 1 GL,Chimbote,2,23.0,21.0,Egreso Factura,F001-0344,USR-13
2023-01-23,1526223901,FASTIPOXI ESMALTE EPOXICO AZUL FAST 1 GL,Chimbote,36,102.0,66.0,Egreso Factura,F001-0345,USR-13
2023-01-23,1526000301,FASTIPOXI ESMALTE EPOXICO BLANCO FAST 1 GL,Chimbote,20,116.0,96.0,Egreso Factura,F001-0345,USR-13
2023-01-23,1526212701,FASTIPOXI ESMALTE EPOXICO CELESTE FAST 1 GL,Chimbote,16,4.0,-12.0,Egreso Factura,F001-0345,USR-13
2023-01-23,1526833301,FASTIPOXI ESMALTE EPOXICO GRIS FAST 1 GL,Chimbote,16,3.0,-13.0,Egreso Factura,F001-0345,USR-13
2023-01-23,1527999902,FASTIPOXI ESMALTE EPOXICO - PARTE B . 1/2 GL,Chimbote,88,452.0,364.0,Egreso Factura,F001-0345,USR-13
2023-01-23,1769999902,FASTIMAS MASILLA - PARTE A . 1/2 GL,Chimbote,10,-107.0,-117.0,Egreso Factura,F001-0345,USR-13
2023-01-23,1770999902,FASTIMAS MASILLA - PARTE B . 1/2 GL,Chimbote,10,-104.0,-114.0,Egreso Factura,F001-0345,USR-13
2023-01-23,1526223901,FASTIPOXI ESMALTE EPOXICO AZUL FAST 1 GL,Chimbote,36,66.0,30.0,Egreso Factura,F001-0346,USR-13
2023-01-23,1526000301,FASTIPOXI ESMALTE EPOXICO BLANCO FAST 1 GL,Chimbote,20,96.0,76.0,Egreso Factura,F001-0346,USR-13
2023-01-23,1526212701,FASTIPOXI ESMALTE EPOXICO CELESTE FAST 1 GL,Chimbote,16,-12.0,-28.0,Egreso Factura,F001-0346,USR-13
2023-01-23,1526833301,FASTIPOXI ESMALTE EPOXICO GRIS FAST 1 GL,Chimbote,16,-13.0,-29.0,Egreso Factura,F001-0346,USR-13
2023-01-23,1527999902,FASTIPOXI ESMALTE EPOXICO - PARTE B . 1/2 GL,Chimbote,88,364.0,276.0,Egreso Factura,F001-0346,USR-13
2023-01-23,1769999902,FASTIMAS MASILLA - PARTE A . 1/2 GL,Chimbote,10,-117.0,-127.0,Egreso Factura,F001-0346,USR-13
2023-01-23,1770999902,FASTIMAS MASILLA - PARTE B . 1/2 GL,Chimbote,10,-114.0,-124.0,Egreso Factura,F001-0346,USR-13
2023-01-23,1922890001,JET BITUFLEX 70 PF NEGRO 1 GL,Chimbote,4,56.0,52.0,Egreso Boleta,B001-0011,USR-13
2023-01-23,1923999901,JET BITUFLEX 70 PF CATALIZADOR . 1 GL,Chimbote,4,56.0,52.0,Egreso Boleta,B001-0011,USR-13
2023-01-23,2223237501,OCEAN JET ANTIFOULING AZUL 2003 1 GL,Chimbote,10,17.0,7.0,Egreso Boleta,B001-0011,USR-13
2023-01-23,2744830101,FAST MASTIC 850 GRIS 1 GL,Chimbote,1,46.0,45.0,Egreso Boleta,B001-0012,USR-13
2023-01-23,2745999901,FAST MASTIC 850 CATALIZADOR . 1 GL,Chimbote,1,46.0,45.0,Egreso Boleta,B001-0012,USR-13
2023-01-23,3292999901,FAST THINNER EPOXY SIC . 1 GL,Chimbote,1,113.0,112.0,Egreso Boleta,B001-0012,USR-13
2023-01-25,2223130101,OCEAN JET ANTIFOULING ROJO 1033 1 GL,Chimbote,7,103.0,96.0,Egreso Factura,F001-0347,USR-13
2023-01-25,1509520201,DURAPOX ESMALTE 950 NARANJA INT'L OR-1 1200 1 GL,Chimbote,4,16.0,12.0,Egreso Factura,F001-0348,USR-13
2023-01-25,1509340201,DURAPOX ESMALTE 950 AMARILLO YE-3 OSHA 1317 1 GLS,Chimbote,2,4.0,2.0,Egreso Factura,F001-0348,USR-13
2023-01-25,1510999903,DURAPOX ESMALTE 950 - CATALIZADOR  1/4 GLS,Chimbote,6,964.0,958.0,Egreso Factura,F001-0348,USR-13
2023-01-25,CABPLS04H114ALQ,"CABO POLIESTER TORCIDO 1 1/4"" ALQUITRANADO",Chimbote,180,180.0,0.0,Egreso Factura,F001-0349,USR-13
2023-01-25,1615440101,ANTICORROSIVO DURAPOX R VERDE 1 GL,Chimbote,2,53.0,51.0,Egreso Factura,F001-0351,USR-13
2023-01-25,1616999903,ANTICORROSIVO DURAPOX R CATALIZADOR . 1/4 GL,Chimbote,2,126.0,124.0,Egreso Factura,F001-0351,USR-13
2023-01-26,1922890001,JET BITUFLEX 70 PF NEGRO 1 GL,Chimbote,24,77.0,53.0,Egreso Factura,F001-0352,USR-13
2023-01-26,1923999901,JET BITUFLEX 70 PF CATALIZADOR . 1 GL,Chimbote,24,77.0,53.0,Egreso Factura,F001-0352,USR-13
2023-01-26,1509832901,DURAPOX ESMALTE 950 GRIS NIEBLA 1680 1 GLS,Chimbote,24,200.0,176.0,Egreso Factura,F001-0352,USR-13
2023-01-26,1510999903,DURAPOX ESMALTE 950 - CATALIZADOR  1/4 GLS,Chimbote,24,977.0,953.0,Egreso Factura,F001-0352,USR-13
2023-01-26,1A01999901,JET ECOPOXY 90 . 1 GL,Chimbote,40,233.0,193.0,Egreso Factura,F001-0352,USR-13
2023-01-26,1509000201,DURAPOX ESMALTE 950 BLANCO OPTICO 1711 1 GL,Chimbote,12,99.0,87.0,Egreso Factura,F001-0354,USR-13
2023-01-26,1510999903,DURAPOX ESMALTE 950 - CATALIZADOR  1/4 GLS,Chimbote,12,953.0,941.0,Egreso Factura,F001-0354,USR-13
2023-01-26,1922890001,JET BITUFLEX 70 PF NEGRO 1 GL,Chimbote,4,53.0,49.0,Egreso Factura,F001-0354,USR-13
2023-01-26,1923999901,JET BITUFLEX 70 PF CATALIZADOR . 1 GL,Chimbote,4,53.0,49.0,Egreso Factura,F001-0354,USR-13
2023-01-26,2235130101,PACIFIC JET ANTIFOULING ROJO 1033 1 GL,Chimbote,4,102.0,98.0,Egreso Factura,F001-0354,USR-13
2023-01-26,1624170001,JET 62 ZP ANTICORROSIVO ROJO OXIDO 1 GL,Chimbote,1,101.0,100.0,Egreso Factura,F001-0355,USR-13
2023-01-26,1625999901,JET 62 ZP ANTICORROSIVO CATALIZADOR . 1 GL,Chimbote,1,246.0,245.0,Egreso Factura,F001-0355,USR-13
2023-01-26,1624170001,JET 62 ZP ANTICORROSIVO ROJO OXIDO 1 GL,Chimbote,4,100.0,96.0,Egreso Factura,F001-0356,USR-13
2023-01-26,1625999901,JET 62 ZP ANTICORROSIVO CATALIZADOR . 1 GL,Chimbote,4,245.0,241.0,Egreso Factura,F001-0356,USR-13
2023-01-26,1A01999901,JET ECOPOXY 90 . 1 GL,Chimbote,4,193.0,189.0,Egreso Factura,F001-0356,USR-13
2023-01-27,1615170101,ANTICORROSIVO DURAPOX R ROJO OXIDO 1185 1 GL,Chimbote,28,73.0,45.0,Egreso Factura,F001-0358,USR-13
2023-01-27,1615440101,ANTICORROSIVO DURAPOX R VERDE 1 GL,Chimbote,28,75.0,47.0,Egreso Factura,F001-0358,USR-13
2023-01-27,1616999903,ANTICORROSIVO DURAPOX R CATALIZADOR . 1/4 GL,Chimbote,56,160.0,104.0,Egreso Factura,F001-0358,USR-13
2023-01-27,1739320001,DURAMASTIC PRIMER 916 AMARILLO 1 GLS,Chimbote,12,10.0,-2.0,Egreso Factura,F001-0358,USR-13
2023-01-27,1740999901,DURAMASTIC PRIMER 916-CATALIZADOR  1 GLS,Chimbote,12,10.0,-2.0,Egreso Factura,F001-0358,USR-13
2023-01-27,1922890001,JET BITUFLEX 70 PF NEGRO 1 GL,Chimbote,16,69.0,53.0,Egreso Factura,F001-0358,USR-13
2023-01-27,1923999901,JET BITUFLEX 70 PF CATALIZADOR . 1 GL,Chimbote,16,79.0,63.0,Egreso Factura,F001-0358,USR-13
2023-01-27,1509000201,DURAPOX ESMALTE 950 BLANCO OPTICO 1711 1 GL,Chimbote,27,87.0,60.0,Egreso Factura,F001-0358,USR-13
2023-01-27,1509832901,DURAPOX ESMALTE 950 GRIS NIEBLA 1680 1 GLS,Chimbote,24,176.0,152.0,Egreso Factura,F001-0358,USR-13
2023-01-27,1509260101,DURAPOX ESMALTE 950 AZUL ELECTRICO 1 GL,Chimbote,24,141.0,117.0,Egreso Factura,F001-0358,USR-13
2023-01-27,1509320301,DURAPOX ESMALTE 950 AMARILLO YE-4 1300 1 GL,Chimbote,12,29.0,17.0,Egreso Factura,F001-0358,USR-13
2023-01-27,1510999903,DURAPOX ESMALTE 950 - CATALIZADOR  1/4 GLS,Chimbote,87,1133.0,1046.0,Egreso Factura,F001-0358,USR-13
2023-01-27,1A01999901,JET ECOPOXY 90 . 1 GL,Chimbote,40,209.0,169.0,Egreso Factura,F001-0358,USR-13
2023-01-27,2223237501,OCEAN JET ANTIFOULING AZUL 2003 1 GL,Chimbote,12,27.0,15.0,Egreso Factura,F001-0358,USR-13
2023-01-27,1A07999901,JETPOXY AF 200 . 1 GL,Chimbote,6,72.0,66.0,Egreso Factura,F001-0358,USR-13
2023-01-27,1769999902,FASTIMAS MASILLA - PARTE A . 1/2 GL,Chimbote,24,54.0,30.0,Egreso Factura,F001-0358,USR-13
2023-01-27,1770999902,FASTIMAS MASILLA - PARTE B . 1/2 GL,Chimbote,24,54.0,30.0,Egreso Factura,F001-0358,USR-13
